Data016Freq Data016Chan2
0 0.00010440959
0.76293945 5.5250232e-05
1.5258789 1.6142727e-05
1.52587890625 7.8408404e-05
2.28881835 1.5072383e-05
3.0517578 1.5605063e-05
3.0517578125 1.6556076e-05
3.81469725 1.6827264e-05
4.577636699999999 1.9677938e-05
4.57763671875 2.1132844e-05
5.34057615 2.104855e-05
6.1035156 2.1552583e-05
6.103515625 2.4432518e-05
6.86645505 2.2616778e-05
7.6293945 2.3755136e-05
7.62939453125 2.6109783e-05
8.392333949999999 2.4539748e-05
9.155273399999999 2.6242064e-05
9.1552734375 3.0381296e-05
9.91821285 2.7088512e-05
10.6811523 2.8177225e-05
10.68115234375 3.4701552e-05
11.44409175 2.9391087e-05
12.2070312 2.9496636e-05
12.20703125 3.9728355e-05
12.96997065 3.0555719e-05
13.7329101 3.1972064e-05
13.73291015625 4.1637399e-05
14.49584955 3.1551412e-05
15.258789 3.1693402e-05
15.2587890625 4.1900643e-05
16.02172845 3.2803237e-05
16.7846679 3.369958e-05
16.78466796875 4.3036729e-05
17.54760735 3.3015207e-05
18.3105468 3.3518074e-05
18.310546875 4.5110704e-05
19.07348625 3.4494871e-05
19.8364257 3.5320099e-05
19.83642578125 4.7404708e-05
20.59936515 3.3987482e-05
21.3623046 3.4977733e-05
21.3623046875 4.8768608e-05
22.12524405 3.4489596e-05
22.8881835 3.4121906e-05
22.88818359375 4.5918936e-05
23.65112295 3.5626559e-05
24.4140624 3.5836842e-05
24.4140625 4.3082589e-05
25.17700185 3.578543e-05
25.9399413 3.6495199e-05
25.93994140625 4.0266139e-05
26.70288075 3.5848396e-05
27.4658202 3.703844e-05
27.4658203125 3.8653387e-05
28.22875965 3.7339283e-05
28.9916991 3.747952e-05
28.99169921875 3.8558788e-05
29.75463855 3.6818063e-05
30.517578 3.5612044e-05
30.517578125 3.8844912e-05
31.28051745 3.6564492e-05
32.0434569 3.6869442e-05
32.04345703125 3.8884431e-05
32.80639635 3.6496946e-05
33.5693358 3.6741629e-05
33.5693359375 3.6936923e-05
34.33227525 3.8774622e-05
35.0952147 3.9099938e-05
35.09521484375 3.8184997e-05
35.85815415 3.6582256e-05
36.62109359999999 3.7081736e-05
36.62109375 3.8857084e-05
37.38403305 3.7305166e-05
38.1469725 3.7033398e-05
38.14697265625 3.9510971e-05
38.90991195 3.835699e-05
39.6728514 3.9079769e-05
39.6728515625 4.0162577e-05
40.43579085 3.8091814e-05
41.1987303 3.8168386e-05
41.19873046875 4.1533192e-05
41.96166975 3.885174e-05
42.7246092 3.9455237e-05
42.724609375 5.3531381e-05
43.48754865 3.8150414e-05
44.2504881 4.049189e-05
44.25048828125 7.3480645e-05
45.01342755 4.4664768e-05
45.776367 5.5419219e-05
45.7763671875 0.00018236347
46.53930645 8.1884958e-05
47.3022459 0.00016420067
47.30224609375 0.00085628766
48.06518535 0.00047527027
48.8281248 0.0032508539
48.828125 0.0099855866
49.59106425 0.016846837
50.3540037 0.017283158
50.35400390625 0.014254816
51.11694315 0.003655768
51.87988259999999 0.00049940438
51.8798828125 0.004880277
52.64282205 0.00016985054
53.4057615 8.4038431e-05
53.40576171875 0.00035655225
54.16870094999999 5.6342858e-05
54.9316404 4.6325735e-05
54.931640625 0.00011209118
55.69457985 4.319314e-05
56.45751929999999 3.9338913e-05
56.45751953125 6.1547318e-05
57.22045875 4.0573723e-05
57.9833982 3.9934599e-05
57.9833984375 4.6851455e-05
58.74633764999999 4.0931875e-05
59.5092771 4.1251205e-05
59.50927734375 4.1591316e-05
60.27221655 4.0089635e-05
61.035156 3.8399954e-05
61.03515625 4.051315e-05
61.79809545 3.8581071e-05
62.5610349 3.9180235e-05
62.56103515625 4.2921398e-05
63.32397435 3.9587925e-05
64.08691379999999 3.8682247e-05
64.0869140625 4.2368461e-05
64.84985325 3.762394e-05
65.6127927 3.6871941e-05
65.61279296875 4.125799e-05
66.37573214999999 3.754007e-05
67.1386716 3.8881761e-05
67.138671875 4.0980009e-05
67.90161105 3.8724818e-05
68.66455049999999 3.9246068e-05
