Data012Freq Data012Chan2
0 0.00014846945
0.76293945 7.6260774e-05
1.5258789 1.4237742e-05
1.52587890625 6.5962922e-05
2.28881835 1.1653032e-05
3.0517578 1.0027127e-05
3.0517578125 1.0415419e-05
3.81469725 9.6319991e-06
4.577636699999999 8.7046556e-06
4.57763671875 8.3384275e-06
5.34057615 8.0512882e-06
6.1035156 7.9631336e-06
6.103515625 7.3121419e-06
6.86645505 7.5745702e-06
7.6293945 7.6293195e-06
7.62939453125 6.8598706e-06
8.392333949999999 7.824684e-06
9.155273399999999 7.57613e-06
9.1552734375 6.8290969e-06
9.91821285 7.4046866e-06
10.6811523 7.3184456e-06
10.68115234375 6.7674828e-06
11.44409175 7.0097449e-06
12.2070312 7.1295867e-06
12.20703125 6.7791657e-06
12.96997065 7.4552331e-06
13.7329101 7.1474838e-06
13.73291015625 6.8191152e-06
14.49584955 7.1571071e-06
15.258789 7.4535787e-06
15.2587890625 6.9125558e-06
16.02172845 6.9798798e-06
16.7846679 7.5536427e-06
16.78466796875 6.9608409e-06
17.54760735 7.4737654e-06
18.3105468 7.0425508e-06
18.310546875 6.7470592e-06
19.07348625 7.2672187e-06
19.8364257 7.0168212e-06
19.83642578125 6.7872056e-06
20.59936515 7.3013907e-06
21.3623046 7.25066e-06
21.3623046875 6.7404944e-06
22.12524405 7.3172118e-06
22.8881835 6.9891148e-06
22.88818359375 6.9363414e-06
23.65112295 7.0675314e-06
24.4140624 7.2924649e-06
24.4140625 7.0292408e-06
25.17700185 7.59864e-06
25.9399413 7.071556e-06
25.93994140625 7.1677687e-06
26.70288075 6.9407424e-06
27.4658202 7.5091243e-06
27.4658203125 7.1263235e-06
28.22875965 7.2779571e-06
28.9916991 7.3653978e-06
28.99169921875 7.1247568e-06
29.75463855 7.2332791e-06
30.517578 7.3515307e-06
30.517578125 7.04484e-06
31.28051745 7.2475837e-06
32.0434569 6.9466964e-06
32.04345703125 6.9204611e-06
32.80639635 7.3164451e-06
33.5693358 7.5750067e-06
33.5693359375 7.0890101e-06
34.33227525 7.3756182e-06
35.0952147 7.4971149e-06
35.09521484375 7.0352557e-06
35.85815415 7.5621138e-06
36.62109359999999 7.263915e-06
36.62109375 7.2653493e-06
37.38403305 7.2506873e-06
38.1469725 7.3953715e-06
38.14697265625 7.4532768e-06
38.90991195 7.3767897e-06
39.6728514 7.1776794e-06
39.6728515625 7.3750057e-06
40.43579085 7.3209471e-06
41.1987303 7.546309e-06
41.19873046875 7.0210244e-06
41.96166975 7.8029407e-06
42.7246092 8.4525809e-06
42.724609375 7.0307742e-06
43.48754865 8.5218617e-06
44.2504881 9.4367297e-06
44.25048828125 7.4885097e-06
45.01342755 9.9447307e-06
45.776367 1.0069855e-05
45.7763671875 8.9344403e-06
46.53930645 1.1469831e-05
47.3022459 1.798319e-05
47.30224609375 2.6919852e-05
48.06518535 2.4285497e-05
48.8281248 0.00011216741
48.828125 0.00030230396
49.59106425 0.00054575014
50.3540037 0.00057483371
50.35400390625 0.00043023791
51.11694315 0.00013779555
51.87988259999999 2.17792e-05
51.8798828125 0.0001467902
52.64282205 1.6240978e-05
53.4057615 9.7922375e-06
53.40576171875 1.2744158e-05
54.16870094999999 9.2565242e-06
54.9316404 9.6847998e-06
54.931640625 7.5370649e-06
55.69457985 1.0021279e-05
56.45751929999999 9.0981821e-06
56.45751953125 7.2819953e-06
57.22045875 8.2332081e-06
57.9833982 7.9823094e-06
57.9833984375 7.239295e-06
58.74633764999999 7.7074164e-06
59.5092771 7.819016e-06
59.50927734375 7.1101776e-06
60.27221655 7.3404749e-06
61.035156 6.9867274e-06
61.03515625 7.4515087e-06
61.79809545 7.3411452e-06
62.5610349 7.2095545e-06
62.56103515625 7.1198501e-06
63.32397435 7.4019385e-06
64.08691379999999 7.5389135e-06
64.0869140625 6.9922639e-06
64.84985325 7.253374e-06
65.6127927 7.3870847e-06
65.61279296875 7.1220757e-06
66.37573214999999 7.4993704e-06
67.1386716 7.0940778e-06
67.138671875 7.1442528e-06
67.90161105 7.0435426e-06
68.66455049999999 7.1297973e-06
68.66455078125 7.1181867e-06
69.42748994999999 7.0206534e-06
70.1904294 6.8983518e-06
70.1904296875 6.9368939e-06
70.95336884999999 7.2395119e-06
71.71630829999999 7.3038509e-06
71.71630859375 6.9324133e-06
72.47924775 7.0721762e-06
73.24218719999999 7.1657219e-06
73.2421875 7.2307962e-06
74.00512664999999 7.1312556e-06
74.7680661 7.1505092e-06
74.76806640625 7.082248e-06
75.53100555 7.1160325e-06
76.29394499999999 7.1100112e-06
76.2939453125 7.1170462e-06
77.05688445 7.3283263e-06
77.8198239 7.285018e-06
77.81982421875 7.3137749e-06
78.58276334999999 7.2975454e-06
79.3457028 7.1774361e-06
79.345703125 7.4178865e-06
80.10864225 7.2020957e-06
80.87158169999999 7.2135658e-06
80.87158203125 6.9570556e-06
81.63452115 7.310929e-06
82.3974606 7.3121269e-06
82.3974609375 6.971462e-06
83.16040004999999 7.1856389e-06
83.9233395 7.1083023e-06
83.92333984375 7.3658093e-06
84.68627895 7.1688291e-06
85.44921839999999 6.9550151e-06
85.44921875 7.4419168e-06
86.21215785 6.7967467e-06
86.9750973 6.9520993e-06
86.97509765625 7.2310063e-06
87.73803674999999 7.1412842e-06
88.5009762 7.2613807e-06
88.5009765625 7.2085372e-06
89.26391565 7.131081e-06
90.02685509999999 7.1311583e-06
90.02685546875 7.0480073e-06
90.78979455 7.0775832e-06
91.552734 7.2240082e-06
91.552734375 7.2771754e-06
92.31567344999999 7.1949798e-06
93.0786129 7.038579e-06
93.07861328125 7.2972662e-06
93.84155235 7.3194756e-06
94.60449179999999 7.2015641e-06
94.6044921875 7.2180355e-06
95.36743125 7.1080303e-06
96.1303707 7.0966066e-06
96.13037109375 7.2307994e-06
96.89331014999999 7.2335642e-06
97.6562496 7.1272002e-06
97.65625 7.2969492e-06
98.41918905 6.9955549e-06
99.18212849999999 7.0839264e-06
99.18212890625 7.2381326e-06
99.94506794999999 7.3332817e-06
100.7080074 7.3373731e-06
100.7080078125 7.3018987e-06
101.47094685 7.2577182e-06
102.2338863 7.2855623e-06
102.23388671875 7.1251143e-06
102.99682575 7.4170416e-06
103.7597652 7.2888802e-06
103.759765625 7.0185279e-06
104.52270465 7.3045844e-06
105.2856441 7.166303e-06
105.28564453125 6.9796429e-06
106.04858355 7.1878126e-06
106.811523 7.3639117e-06
106.8115234375 7.0733322e-06
107.57446245 7.2684193e-06
108.3374019 7.3377569e-06
108.33740234375 7.0686619e-06
109.10034135 6.9410671e-06
109.8632808 7.0308256e-06
109.86328125 7.1082763e-06
110.62622025 7.0878673e-06
111.3891597 7.1223121e-06
111.38916015625 7.150582e-06
112.15209915 7.0605884e-06
112.9150386 7.0634392e-06
112.9150390625 7.0382625e-06
113.67797805 7.2157454e-06
114.4409175 7.2546241e-06
114.44091796875 7.0032302e-06
115.20385695 7.3110882e-06
115.9667964 7.2022626e-06
115.966796875 7.2605053e-06
116.72973585 7.2926077e-06
117.4926753 7.2013163e-06
117.49267578125 7.2416424e-06
118.25561475 7.1590448e-06
119.0185542 7.2912367e-06
119.0185546875 7.0845135e-06
119.78149365 7.4726408e-06
120.5444331 7.3808342e-06
120.54443359375 7.1338968e-06
121.30737255 7.2345788e-06
122.070312 6.9781145e-06
122.0703125 7.0801134e-06
122.83325145 7.0714768e-06
123.5961909 7.0521382e-06
123.59619140625 6.9963985e-06
124.35913035 7.1837489e-06
125.1220698 7.1025374e-06
125.1220703125 6.8015515e-06
125.88500925 7.038027e-06
126.6479487 7.2078806e-06
126.64794921875 6.9495659e-06
127.41088815 7.1724448e-06
128.1738276 7.1523073e-06
128.173828125 7.2692505e-06
128.93676705 6.9223188e-06
129.6997065 6.8284453e-06
129.69970703125 7.3546503e-06
130.46264595 7.0780293e-06
131.2255854 6.909479e-06
131.2255859375 7.0890601e-06
131.98852485 7.1187055e-06
132.7514643 7.1985546e-06
132.75146484375 7.0591527e-06
133.51440375 7.2338671e-06
134.2773432 7.4286354e-06
134.27734375 6.9315429e-06
135.04028265 7.30187e-06
