Data026Freq Data026Chan2
0 0.0004805896
0.76293945 0.00024090994
1.5258789 1.4585482e-05
1.52587890625 0.00016185106
2.28881835 1.2878917e-05
3.0517578 1.2232065e-05
3.0517578125 1.3012338e-05
3.81469725 1.2207711e-05
4.577636699999999 1.3017498e-05
4.57763671875 1.3363861e-05
5.34057615 1.314596e-05
6.1035156 1.4543692e-05
6.103515625 1.4448377e-05
6.86645505 1.5525828e-05
7.6293945 1.5899368e-05
7.62939453125 1.5901427e-05
8.392333949999999 1.6514909e-05
9.155273399999999 1.7626675e-05
9.1552734375 1.7519074e-05
9.91821285 1.8189841e-05
10.6811523 1.9076841e-05
10.68115234375 1.884284e-05
11.44409175 1.9096289e-05
12.2070312 1.9108003e-05
12.20703125 2.0041889e-05
12.96997065 1.9742081e-05
13.7329101 2.0822657e-05
13.73291015625 2.1269832e-05
14.49584955 2.0764277e-05
15.258789 2.1215441e-05
15.2587890625 2.1695107e-05
16.02172845 2.2025262e-05
16.7846679 2.1856738e-05
16.78466796875 2.1848036e-05
17.54760735 2.2386354e-05
18.3105468 2.2917942e-05
18.310546875 2.1576438e-05
19.07348625 2.2419368e-05
19.8364257 2.2901131e-05
19.83642578125 2.2229971e-05
20.59936515 2.2945384e-05
21.3623046 2.235602e-05
21.3623046875 2.3490196e-05
22.12524405 2.3698174e-05
22.8881835 2.4051284e-05
22.88818359375 2.3744762e-05
23.65112295 2.412132e-05
24.4140624 2.3820123e-05
24.4140625 2.4235569e-05
25.17700185 2.3915791e-05
25.9399413 2.3840443e-05
25.93994140625 2.4605126e-05
26.70288075 2.3591489e-05
27.4658202 2.2819397e-05
27.4658203125 2.414964e-05
28.22875965 2.4131959e-05
28.9916991 2.4120631e-05
28.99169921875 2.4243329e-05
29.75463855 2.4027e-05
30.517578 2.5240293e-05
30.517578125 2.4881807e-05
31.28051745 2.5152935e-05
32.0434569 2.5033087e-05
32.04345703125 2.4623134e-05
32.80639635 2.4677125e-05
33.5693358 2.4707979e-05
33.5693359375 2.5458938e-05
34.33227525 2.3945817e-05
35.0952147 2.4596369e-05
35.09521484375 2.4731124e-05
35.85815415 2.4594163e-05
36.62109359999999 2.4679579e-05
36.62109375 2.4779067e-05
37.38403305 2.4523608e-05
38.1469725 2.5722777e-05
38.14697265625 2.4170498e-05
38.90991195 2.5163843e-05
39.6728514 2.4716286e-05
39.6728515625 2.5039868e-05
40.43579085 2.4585786e-05
41.1987303 2.4521696e-05
41.19873046875 2.5722535e-05
41.96166975 2.4791541e-05
42.7246092 2.5574182e-05
42.724609375 2.8130158e-05
43.48754865 2.5542062e-05
44.2504881 2.4679097e-05
44.25048828125 3.4778226e-05
45.01342755 2.6570773e-05
45.776367 3.0241148e-05
45.7763671875 7.3414514e-05
46.53930645 3.8459541e-05
47.3022459 6.7095272e-05
47.30224609375 0.00033910744
48.06518535 0.00018770454
48.8281248 0.0012484642
48.828125 0.0038721801
49.59106425 0.0067019835
50.3540037 0.0070009404
50.35400390625 0.005502033
51.11694315 0.0015243915
51.87988259999999 0.00020437487
51.8798828125 0.0018728492
52.64282205 7.0803268e-05
53.4057615 3.8910846e-05
53.40576171875 0.00014047396
54.16870094999999 3.0009132e-05
54.9316404 2.699994e-05
54.931640625 4.8515409e-05
55.69457985 2.6331752e-05
56.45751929999999 2.564356e-05
56.45751953125 3.0167139e-05
57.22045875 2.5930098e-05
57.9833982 2.591782e-05
57.9833984375 2.7494219e-05
58.74633764999999 2.6147642e-05
59.5092771 2.6045345e-05
59.50927734375 2.6092477e-05
60.27221655 2.6802707e-05
61.035156 2.6360793e-05
61.03515625 2.5463482e-05
61.79809545 2.5559979e-05
62.5610349 2.5177937e-05
62.56103515625 2.6108044e-05
63.32397435 2.5405534e-05
64.08691379999999 2.5468174e-05
64.0869140625 2.5877056e-05
64.84985325 2.6251908e-05
65.6127927 2.5720768e-05
65.61279296875 2.6050013e-05
66.37573214999999 2.510253e-05
67.1386716 2.5217736e-05
67.138671875 2.5900532e-05
67.90161105 2.5596708e-05
68.66455049999999 2.60979e-05
68.66455078125 2.5455831e-05
69.42748994999999 2.5797326e-05
70.1904294 2.5359759e-05
70.1904296875 2.5456635e-05
70.95336884999999 2.4995417e-05
71.71630829999999 2.5060659e-05
71.71630859375 2.6483314e-05
72.47924775 2.6337459e-05
73.24218719999999 2.7794511e-05
73.2421875 2.518106e-05
74.00512664999999 2.7052845e-05
74.7680661 2.6400825e-05
74.76806640625 2.5438163e-05
75.53100555 2.6360274e-05
76.29394499999999 2.6330608e-05
76.2939453125 2.6218822e-05
77.05688445 2.5527084e-05
77.8198239 2.620966e-05
77.81982421875 2.603438e-05
78.58276334999999 2.6064996e-05
79.3457028 2.6177046e-05
79.345703125 2.5543832e-05
80.10864225 2.6025054e-05
80.87158169999999 2.6427517e-05
80.87158203125 2.6595761e-05
81.63452115 2.6766069e-05
82.3974606 2.6458873e-05
82.3974609375 2.5633319e-05
83.16040004999999 2.6656022e-05
83.9233395 2.6758975e-05
83.92333984375 2.454698e-05
84.68627895 2.6059262e-05
85.44921839999999 2.5308897e-05
85.44921875 2.5111596e-05
86.21215785 2.5207262e-05
86.9750973 2.5368363e-05
86.97509765625 2.5934003e-05
87.73803674999999 2.6709979e-05
88.5009762 2.6423972e-05
88.5009765625 2.5547879e-05
89.26391565 2.547497e-05
90.02685509999999 2.5364046e-05
90.02685546875 2.5830896e-05
90.78979455 2.5736619e-05
91.552734 2.5596961e-05
91.552734375 2.6638652e-05
92.31567344999999 2.5723388e-05
93.0786129 2.6112884e-05
93.07861328125 2.6070338e-05
93.84155235 2.5923475e-05
94.60449179999999 2.5714602e-05
94.6044921875 2.5890638e-05
95.36743125 2.6658192e-05
96.1303707 2.6064539e-05
96.13037109375 2.6561715e-05
96.89331014999999 2.6296764e-05
97.6562496 2.5969039e-05
97.65625 2.6430074e-05
98.41918905 2.5882495e-05
99.18212849999999 2.7975462e-05
99.18212890625 2.7140595e-05
99.94506794999999 2.9467394e-05
100.7080074 2.6628049e-05
100.7080078125 2.7755759e-05
101.47094685 2.6008242e-05
102.2338863 2.6135662e-05
102.23388671875 2.6227552e-05
102.99682575 2.6230235e-05
103.7597652 2.4423356e-05
103.759765625 2.6045351e-05
104.52270465 2.4501454e-05
105.2856441 2.6146337e-05
105.28564453125 2.5634832e-05
106.04858355 2.5795975e-05
106.811523 2.5500854e-05
106.8115234375 2.5629233e-05
107.57446245 2.5560903e-05
108.3374019 2.5133604e-05
108.33740234375 2.5862977e-05
109.10034135 2.5168452e-05
109.8632808 2.6696449e-05
109.86328125 2.6191225e-05
110.62622025 2.6958529e-05
111.3891597 2.6398271e-05
111.38916015625 2.5141166e-05
112.15209915 2.5720963e-05
112.9150386 2.6259751e-05
112.9150390625 2.4954215e-05
113.67797805 2.6319192e-05
114.4409175 2.5859666e-05
114.44091796875 2.54978e-05
115.20385695 2.5557019e-05
