Data020Freq Data020Chan2
0 0.00049243809
0.76293945 0.00024643473
1.5258789 1.4163681e-05
1.52587890625 0.00017172471
2.28881835 1.1506014e-05
3.0517578 9.7952716e-06
3.0517578125 1.0191598e-05
3.81469725 9.085069e-06
4.577636699999999 8.8164898e-06
4.57763671875 9.0951035e-06
5.34057615 8.5137817e-06
6.1035156 8.475703e-06
6.103515625 9.1270467e-06
6.86645505 8.5331285e-06
7.6293945 8.8620855e-06
7.62939453125 8.9601299e-06
8.392333949999999 9.0009335e-06
9.155273399999999 9.5544838e-06
9.1552734375 9.3051767e-06
9.91821285 9.6274689e-06
10.6811523 9.894884e-06
10.68115234375 9.7404336e-06
11.44409175 1.0012994e-05
12.2070312 1.0088327e-05
12.20703125 9.7339725e-06
12.96997065 1.0610984e-05
13.7329101 1.0659497e-05
13.73291015625 9.837373e-06
14.49584955 1.0583582e-05
15.258789 1.1013258e-05
15.2587890625 1.0439501e-05
16.02172845 1.1033623e-05
16.7846679 1.0718385e-05
16.78466796875 1.1029273e-05
17.54760735 1.1142155e-05
18.3105468 1.1428144e-05
18.310546875 1.1368003e-05
19.07348625 1.1427004e-05
19.8364257 1.1524464e-05
19.83642578125 1.1098075e-05
20.59936515 1.1875506e-05
21.3623046 1.1830167e-05
21.3623046875 1.1097327e-05
22.12524405 1.1719715e-05
22.8881835 1.1848973e-05
22.88818359375 1.1461826e-05
23.65112295 1.1878302e-05
24.4140624 1.2082439e-05
24.4140625 1.178639e-05
25.17700185 1.1856277e-05
25.9399413 1.1566129e-05
25.93994140625 1.1923748e-05
26.70288075 1.2197785e-05
27.4658202 1.2222398e-05
27.4658203125 1.1961602e-05
28.22875965 1.1773572e-05
28.9916991 1.1989873e-05
28.99169921875 1.1935557e-05
29.75463855 1.1629627e-05
30.517578 1.2144349e-05
30.517578125 1.1913948e-05
31.28051745 1.2452014e-05
32.0434569 1.2049731e-05
32.04345703125 1.2187716e-05
32.80639635 1.1984779e-05
33.5693358 1.2157632e-05
33.5693359375 1.1971758e-05
34.33227525 1.2199159e-05
35.0952147 1.2285321e-05
35.09521484375 1.2107732e-05
35.85815415 1.1685487e-05
36.62109359999999 1.214448e-05
36.62109375 1.2474294e-05
37.38403305 1.239822e-05
38.1469725 1.2494853e-05
38.14697265625 1.2504561e-05
38.90991195 1.2495581e-05
39.6728514 1.2404639e-05
39.6728515625 1.2540292e-05
40.43579085 1.229852e-05
41.1987303 1.1804733e-05
41.19873046875 1.2490403e-05
41.96166975 1.1616229e-05
42.7246092 1.2068508e-05
42.724609375 1.2625699e-05
43.48754865 1.1950376e-05
44.2504881 1.2419591e-05
44.25048828125 1.2845392e-05
45.01342755 1.262241e-05
45.776367 1.2683381e-05
45.7763671875 1.6091548e-05
46.53930645 1.2372401e-05
47.3022459 1.4882208e-05
47.30224609375 4.8136513e-05
48.06518535 2.894637e-05
48.8281248 0.00017952052
48.828125 0.000550116
49.59106425 0.00095856353
50.3540037 0.00099918828
50.35400390625 0.00078422279
51.11694315 0.00021698305
51.87988259999999 3.1321972e-05
51.8798828125 0.00026765704
52.64282205 1.5857744e-05
53.4057615 1.3111977e-05
53.40576171875 2.3352124e-05
54.16870094999999 1.2264521e-05
54.9316404 1.2437764e-05
54.931640625 1.3673452e-05
55.69457985 1.2084313e-05
56.45751929999999 1.2393217e-05
56.45751953125 1.2347503e-05
57.22045875 1.2249158e-05
57.9833982 1.2467528e-05
57.9833984375 1.2439911e-05
58.74633764999999 1.2756203e-05
59.5092771 1.2343662e-05
59.50927734375 1.2554584e-05
60.27221655 1.2696763e-05
61.035156 1.2461244e-05
61.03515625 1.2585153e-05
61.79809545 1.2082022e-05
62.5610349 1.2133191e-05
62.56103515625 1.249473e-05
63.32397435 1.2123758e-05
64.08691379999999 1.2361298e-05
64.0869140625 1.2603494e-05
64.84985325 1.2971618e-05
65.6127927 1.2275537e-05
65.61279296875 1.2222346e-05
66.37573214999999 1.1893368e-05
67.1386716 1.2412398e-05
67.138671875 1.2125797e-05
67.90161105 1.215245e-05
68.66455049999999 1.2149452e-05
68.66455078125 1.2147008e-05
69.42748994999999 1.2218953e-05
70.1904294 1.2576671e-05
70.1904296875 1.2362742e-05
70.95336884999999 1.243991e-05
71.71630829999999 1.2487492e-05
71.71630859375 1.2317363e-05
72.47924775 1.2536133e-05
73.24218719999999 1.2726558e-05
73.2421875 1.2009317e-05
74.00512664999999 1.2519085e-05
74.7680661 1.2299373e-05
74.76806640625 1.2385642e-05
75.53100555 1.2227455e-05
76.29394499999999 1.1799863e-05
76.2939453125 1.248946e-05
77.05688445 1.1876155e-05
77.8198239 1.2346002e-05
77.81982421875 1.2739886e-05
78.58276334999999 1.2531193e-05
79.3457028 1.2424648e-05
79.345703125 1.2577818e-05
80.10864225 1.2227415e-05
80.87158169999999 1.2262934e-05
80.87158203125 1.2818577e-05
81.63452115 1.2339035e-05
82.3974606 1.2422327e-05
82.3974609375 1.2835724e-05
83.16040004999999 1.2754304e-05
83.9233395 1.2583116e-05
83.92333984375 1.2241e-05
84.68627895 1.2768985e-05
85.44921839999999 1.2577965e-05
85.44921875 1.2170274e-05
86.21215785 1.2465483e-05
86.9750973 1.2429722e-05
86.97509765625 1.2745926e-05
87.73803674999999 1.237687e-05
88.5009762 1.2424664e-05
88.5009765625 1.2267985e-05
89.26391565 1.2310724e-05
90.02685509999999 1.2393863e-05
90.02685546875 1.2431754e-05
90.78979455 1.2372308e-05
91.552734 1.2648778e-05
91.552734375 1.2767622e-05
92.31567344999999 1.2902495e-05
93.0786129 1.270173e-05
93.07861328125 1.2346681e-05
93.84155235 1.2379533e-05
94.60449179999999 1.2376497e-05
94.6044921875 1.2396675e-05
95.36743125 1.2238519e-05
96.1303707 1.1969429e-05
96.13037109375 1.269621e-05
96.89331014999999 1.2220129e-05
97.6562496 1.2168047e-05
97.65625 1.2829911e-05
98.41918905 1.2631579e-05
99.18212849999999 1.2912301e-05
99.18212890625 1.280695e-05
99.94506794999999 1.3033969e-05
100.7080074 1.2610471e-05
100.7080078125 1.252659e-05
101.47094685 1.2494138e-05
102.2338863 1.2615786e-05
102.23388671875 1.2585778e-05
102.99682575 1.2408705e-05
103.7597652 1.2195052e-05
103.759765625 1.2256761e-05
104.52270465 1.2481089e-05
105.2856441 1.2020438e-05
105.28564453125 1.2149922e-05
106.04858355 1.2059241e-05
106.811523 1.224107e-05
106.8115234375 1.2389828e-05
107.57446245 1.2302388e-05
108.3374019 1.2722871e-05
108.33740234375 1.2374376e-05
109.10034135 1.273647e-05
109.8632808 1.301675e-05
109.86328125 1.2751323e-05
110.62622025 1.2547955e-05
111.3891597 1.2471486e-05
111.38916015625 1.2692941e-05
112.15209915 1.2564484e-05
112.9150386 1.2526829e-05
112.9150390625 1.2149933e-05
113.67797805 1.3052136e-05
114.4409175 1.3339743e-05
114.44091796875 1.2488266e-05
115.20385695 1.2713745e-05
115.9667964 1.2145725e-05
115.966796875 1.2672854e-05
116.72973585 1.2836977e-05
117.4926753 1.2934327e-05
117.49267578125 1.2483573e-05
118.25561475 1.2907978e-05
119.0185542 1.2930483e-05
119.0185546875 1.2567349e-05
119.78149365 1.283644e-05
120.5444331 1.2787853e-05
120.54443359375 1.2456952e-05
121.30737255 1.2629685e-05
122.070312 1.2325787e-05
122.0703125 1.2449598e-05
