Data014Freq Data014Chan2
0 0.00074432511
0.76293945 0.00037302528
1.5258789 1.4253271e-05
1.52587890625 0.00021120891
2.28881835 1.1702185e-05
3.0517578 1.0542057e-05
3.0517578125 1.1981853e-05
3.81469725 1.0737868e-05
4.577636699999999 1.1117115e-05
4.57763671875 1.1530619e-05
5.34057615 1.1548015e-05
6.1035156 1.2411015e-05
6.103515625 1.2478573e-05
6.86645505 1.2804219e-05
7.6293945 1.322926e-05
7.62939453125 1.3859989e-05
8.392333949999999 1.4247816e-05
9.155273399999999 1.4882703e-05
9.1552734375 1.4933966e-05
9.91821285 1.5095945e-05
10.6811523 1.531116e-05
10.68115234375 1.5868254e-05
11.44409175 1.6252357e-05
12.2070312 1.6993055e-05
12.20703125 1.6542377e-05
12.96997065 1.6906564e-05
13.7329101 1.6923599e-05
13.73291015625 1.7266897e-05
14.49584955 1.7601516e-05
15.258789 1.8641605e-05
15.2587890625 1.788044e-05
16.02172845 1.8280365e-05
16.7846679 1.8051951e-05
16.78466796875 1.8353781e-05
17.54760735 1.8812252e-05
18.3105468 1.8633855e-05
18.310546875 1.8831022e-05
19.07348625 1.9412939e-05
19.8364257 1.9426119e-05
19.83642578125 1.8918279e-05
20.59936515 1.9753306e-05
21.3623046 1.8523531e-05
21.3623046875 1.8719318e-05
22.12524405 1.8918699e-05
22.8881835 2.0201802e-05
22.88818359375 1.9611114e-05
23.65112295 1.980147e-05
24.4140624 1.9494457e-05
24.4140625 1.9824351e-05
25.17700185 2.0626483e-05
25.9399413 2.06848e-05
25.93994140625 1.9854706e-05
26.70288075 2.0693282e-05
27.4658202 2.0048892e-05
27.4658203125 1.989964e-05
28.22875965 2.0789274e-05
28.9916991 2.0691294e-05
28.99169921875 1.9825417e-05
29.75463855 2.0891774e-05
30.517578 2.0819669e-05
30.517578125 2.0606689e-05
31.28051745 2.054385e-05
32.0434569 2.0133632e-05
32.04345703125 2.0980986e-05
32.80639635 2.0144635e-05
33.5693358 2.0580779e-05
33.5693359375 2.1203065e-05
34.33227525 2.1157251e-05
35.0952147 2.0657144e-05
35.09521484375 2.078316e-05
35.85815415 2.0380032e-05
36.62109359999999 2.0244499e-05
36.62109375 2.0743773e-05
37.38403305 2.0084839e-05
38.1469725 2.0971278e-05
38.14697265625 2.0947209e-05
38.90991195 2.0529536e-05
39.6728514 1.9989673e-05
39.6728515625 2.1658698e-05
40.43579085 2.0471674e-05
41.1987303 2.0907171e-05
41.19873046875 2.1102585e-05
41.96166975 2.1560456e-05
42.7246092 2.1374064e-05
42.724609375 2.243999e-05
43.48754865 2.0536307e-05
44.2504881 2.1487105e-05
44.25048828125 2.8610184e-05
45.01342755 2.2502909e-05
45.776367 2.3813122e-05
45.7763671875 5.8474394e-05
46.53930645 3.1402211e-05
47.3022459 5.0741983e-05
47.30224609375 0.00027629192
48.06518535 0.00014078025
48.8281248 0.00090389856
48.828125 0.0030672804
49.59106425 0.0051160078
50.3540037 0.0054980172
50.35400390625 0.004318818
51.11694315 0.0012545909
51.87988259999999 0.00016307402
51.8798828125 0.0014525849
52.64282205 5.6443292e-05
53.4057615 3.1122974e-05
53.40576171875 0.00011203264
54.16870094999999 2.5050225e-05
54.9316404 2.2069049e-05
54.931640625 3.8027163e-05
55.69457985 2.1032249e-05
56.45751929999999 2.1440474e-05
56.45751953125 2.4802419e-05
57.22045875 2.1477619e-05
57.9833982 2.1647713e-05
57.9833984375 2.2758992e-05
58.74633764999999 2.1958427e-05
59.5092771 2.2055578e-05
59.50927734375 2.1589976e-05
60.27221655 2.1598706e-05
61.035156 2.1965774e-05
61.03515625 2.1282096e-05
61.79809545 2.1944261e-05
62.5610349 2.2029966e-05
62.56103515625 2.1007911e-05
63.32397435 2.1899821e-05
64.08691379999999 2.1407241e-05
64.0869140625 2.1227348e-05
64.84985325 2.1948801e-05
65.6127927 2.1346992e-05
65.61279296875 2.1127611e-05
66.37573214999999 2.1214713e-05
67.1386716 2.1286904e-05
67.138671875 2.0653713e-05
67.90161105 2.2048735e-05
